Feature,Missing Count,Missing Percentage
買超第8名分點前4天賣金額(千),26977,0.13430480324996016
買超第8名分點前4天金額增減(千),26977,0.13430480324996016
賣超第8名分點前4天券商代號,26977,0.13430480324996016
賣超第8名分點前4天張增減,26977,0.13430480324996016
賣超第8名分點前4天買均值(千),26977,0.13430480324996016
賣超第8名分點前4天買均價,26977,0.13430480324996016
賣超第8名分點前4天買均張,26977,0.13430480324996016
賣超第8名分點前4天買張,26977,0.13430480324996016
賣超第8名分點前4天買金額(千),26977,0.13430480324996016
賣超第8名分點前4天賣均值(千),26977,0.13430480324996016
賣超第8名分點前4天賣均價,26977,0.13430480324996016
賣超第8名分點前4天賣均張,26977,0.13430480324996016
賣超第8名分點前4天賣張,26977,0.13430480324996016
賣超第8名分點前4天賣金額(千),26977,0.13430480324996016
賣超第8名分點前4天金額增減(千),26977,0.13430480324996016
買超第8名分點前7天券商代號,26969,0.13426497530667517
買超第8名分點前7天張增減,26969,0.13426497530667517
買超第8名分點前7天買均值(千),26969,0.13426497530667517
買超第8名分點前7天買均價,26969,0.13426497530667517
買超第8名分點前7天買均張,26969,0.13426497530667517
買超第8名分點前7天買張,26969,0.13426497530667517
買超第8名分點前7天買金額(千),26969,0.13426497530667517
買超第8名分點前7天賣均值(千),26969,0.13426497530667517
買超第8名分點前7天賣均價,26969,0.13426497530667517
買超第8名分點前7天賣均張,26969,0.13426497530667517
買超第8名分點前7天賣張,26969,0.13426497530667517
買超第8名分點前7天賣金額(千),26969,0.13426497530667517
買超第8名分點前7天金額增減(千),26969,0.13426497530667517
賣超第8名分點前7天券商代號,26969,0.13426497530667517
賣超第8名分點前7天張增減,26969,0.13426497530667517
賣超第8名分點前7天買均值(千),26969,0.13426497530667517
賣超第8名分點前7天買均價,26969,0.13426497530667517
賣超第8名分點前7天買均張,26969,0.13426497530667517
賣超第8名分點前7天買張,26969,0.13426497530667517
賣超第8名分點前7天買金額(千),26969,0.13426497530667517
賣超第8名分點前7天賣均值(千),26969,0.13426497530667517
賣超第8名分點前7天賣均價,26969,0.13426497530667517
賣超第8名分點前7天賣均張,26969,0.13426497530667517
賣超第8名分點前7天賣張,26969,0.13426497530667517
賣超第8名分點前7天賣金額(千),26969,0.13426497530667517
賣超第8名分點前7天金額增減(千),26969,0.13426497530667517
買超第10名分點前17天券商代號,26954,0.13419029791301576
買超第10名分點前17天張增減,26954,0.13419029791301576
買超第10名分點前17天買均值(千),26954,0.13419029791301576
買超第10名分點前17天買均價,26954,0.13419029791301576
買超第10名分點前17天買均張,26954,0.13419029791301576
買超第10名分點前17天買張,26954,0.13419029791301576
買超第10名分點前17天買金額(千),26954,0.13419029791301576
買超第10名分點前17天賣均值(千),26954,0.13419029791301576
買超第10名分點前17天賣均價,26954,0.13419029791301576
買超第10名分點前17天賣均張,26954,0.13419029791301576
買超第10名分點前17天賣張,26954,0.13419029791301576
買超第10名分點前17天賣金額(千),26954,0.13419029791301576
買超第10名分點前17天金額增減(千),26954,0.13419029791301576
賣超第10名分點前17天券商代號,26954,0.13419029791301576
賣超第10名分點前17天張增減,26954,0.13419029791301576
賣超第10名分點前17天買均值(千),26954,0.13419029791301576
賣超第10名分點前17天買均價,26954,0.13419029791301576
賣超第10名分點前17天買均張,26954,0.13419029791301576
賣超第10名分點前17天買張,26954,0.13419029791301576
賣超第10名分點前17天買金額(千),26954,0.13419029791301576
賣超第10名分點前17天賣均值(千),26954,0.13419029791301576
賣超第10名分點前17天賣均價,26954,0.13419029791301576
賣超第10名分點前17天賣均張,26954,0.13419029791301576
賣超第10名分點前17天賣張,26954,0.13419029791301576
賣超第10名分點前17天賣金額(千),26954,0.13419029791301576
賣超第10名分點前17天金額增減(千),26954,0.13419029791301576
買超第9名分點前19天券商代號,26952,0.13418034092719452
買超第9名分點前19天張增減,26952,0.13418034092719452
買超第9名分點前19天買均值(千),26952,0.13418034092719452
買超第9名分點前19天買均價,26952,0.13418034092719452
買超第9名分點前19天買均張,26952,0.13418034092719452
買超第9名分點前19天買張,26952,0.13418034092719452
買超第9名分點前19天買金額(千),26952,0.13418034092719452
買超第9名分點前19天賣均值(千),26952,0.13418034092719452
買超第9名分點前19天賣均價,26952,0.13418034092719452
買超第9名分點前19天賣均張,26952,0.13418034092719452
買超第9名分點前19天賣張,26952,0.13418034092719452
買超第9名分點前19天賣金額(千),26952,0.13418034092719452
買超第9名分點前19天金額增減(千),26952,0.13418034092719452
賣超第9名分點前19天券商代號,26952,0.13418034092719452
賣超第9名分點前19天張增減,26952,0.13418034092719452
賣超第9名分點前19天買均值(千),26952,0.13418034092719452
賣超第9名分點前19天買均價,26952,0.13418034092719452
賣超第9名分點前19天買均張,26952,0.13418034092719452
賣超第9名分點前19天買張,26952,0.13418034092719452
賣超第9名分點前19天買金額(千),26952,0.13418034092719452
賣超第9名分點前19天賣均值(千),26952,0.13418034092719452
賣超第9名分點前19天賣均價,26952,0.13418034092719452
賣超第9名分點前19天賣均張,26952,0.13418034092719452
賣超第9名分點前19天賣張,26952,0.13418034092719452
賣超第9名分點前19天賣金額(千),26952,0.13418034092719452
賣超第9名分點前19天金額增減(千),26952,0.13418034092719452
買超第10名分點前20天券商代號,26949,0.13416540544846264
買超第10名分點前20天張增減,26949,0.13416540544846264
買超第10名分點前20天買均值(千),26949,0.13416540544846264
買超第10名分點前20天買均價,26949,0.13416540544846264
買超第10名分點前20天買均張,26949,0.13416540544846264
買超第10名分點前20天買張,26949,0.13416540544846264
買超第10名分點前20天買金額(千),26949,0.13416540544846264
買超第10名分點前20天賣均值(千),26949,0.13416540544846264
買超第10名分點前20天賣均價,26949,0.13416540544846264
買超第10名分點前20天賣均張,26949,0.13416540544846264
買超第10名分點前20天賣張,26949,0.13416540544846264
買超第10名分點前20天賣金額(千),26949,0.13416540544846264
買超第10名分點前20天金額增減(千),26949,0.13416540544846264
賣超第10名分點前20天券商代號,26949,0.13416540544846264
賣超第10名分點前20天張增減,26949,0.13416540544846264
賣超第10名分點前20天買均值(千),26949,0.13416540544846264
賣超第10名分點前20天買均價,26949,0.13416540544846264
賣超第10名分點前20天買均張,26949,0.13416540544846264
賣超第10名分點前20天買張,26949,0.13416540544846264
賣超第10名分點前20天買金額(千),26949,0.13416540544846264
賣超第10名分點前20天賣均值(千),26949,0.13416540544846264
賣超第10名分點前20天賣均價,26949,0.13416540544846264
賣超第10名分點前20天賣均張,26949,0.13416540544846264
賣超第10名分點前20天賣張,26949,0.13416540544846264
賣超第10名分點前20天賣金額(千),26949,0.13416540544846264
賣超第10名分點前20天金額增減(千),26949,0.13416540544846264
買超第10名分點前11天券商代號,26945,0.13414549147682014
買超第10名分點前11天張增減,26945,0.13414549147682014
買超第10名分點前11天買均值(千),26945,0.13414549147682014
買超第10名分點前11天買均價,26945,0.13414549147682014
買超第10名分點前11天買均張,26945,0.13414549147682014
買超第10名分點前11天買張,26945,0.13414549147682014
買超第10名分點前11天買金額(千),26945,0.13414549147682014
買超第10名分點前11天賣均值(千),26945,0.13414549147682014
買超第10名分點前11天賣均價,26945,0.13414549147682014
買超第10名分點前11天賣均張,26945,0.13414549147682014
買超第10名分點前11天賣張,26945,0.13414549147682014
買超第10名分點前11天賣金額(千),26945,0.13414549147682014
買超第10名分點前11天金額增減(千),26945,0.13414549147682014
賣超第10名分點前11天券商代號,26945,0.13414549147682014
賣超第10名分點前11天張增減,26945,0.13414549147682014
賣超第10名分點前11天買均值(千),26945,0.13414549147682014
賣超第10名分點前11天買均價,26945,0.13414549147682014
賣超第10名分點前11天買均張,26945,0.13414549147682014
賣超第10名分點前11天買張,26945,0.13414549147682014
賣超第10名分點前11天買金額(千),26945,0.13414549147682014
賣超第10名分點前11天賣均值(千),26945,0.13414549147682014
賣超第10名分點前11天賣均價,26945,0.13414549147682014
賣超第10名分點前11天賣均張,26945,0.13414549147682014
賣超第10名分點前11天賣張,26945,0.13414549147682014
賣超第10名分點前11天賣金額(千),26945,0.13414549147682014
賣超第10名分點前11天金額增減(千),26945,0.13414549147682014
買超第10名分點前12天券商代號,26910,0.13397124422494822
買超第10名分點前12天張增減,26910,0.13397124422494822
買超第10名分點前12天買均值(千),26910,0.13397124422494822
買超第10名分點前12天買均價,26910,0.13397124422494822
買超第10名分點前12天買均張,26910,0.13397124422494822
買超第10名分點前12天買張,26910,0.13397124422494822
買超第10名分點前12天買金額(千),26910,0.13397124422494822
買超第10名分點前12天賣均值(千),26910,0.13397124422494822
買超第10名分點前12天賣均價,26910,0.13397124422494822
買超第10名分點前12天賣均張,26910,0.13397124422494822
買超第10名分點前12天賣張,26910,0.13397124422494822
買超第10名分點前12天賣金額(千),26910,0.13397124422494822
買超第10名分點前12天金額增減(千),26910,0.13397124422494822
賣超第10名分點前12天券商代號,26910,0.13397124422494822
賣超第10名分點前12天張增減,26910,0.13397124422494822
賣超第10名分點前12天買均值(千),26910,0.13397124422494822
賣超第10名分點前12天買均價,26910,0.13397124422494822
賣超第10名分點前12天買均張,26910,0.13397124422494822
賣超第10名分點前12天買張,26910,0.13397124422494822
賣超第10名分點前12天買金額(千),26910,0.13397124422494822
賣超第10名分點前12天賣均值(千),26910,0.13397124422494822
賣超第10名分點前12天賣均價,26910,0.13397124422494822
賣超第10名分點前12天賣均張,26910,0.13397124422494822
賣超第10名分點前12天賣張,26910,0.13397124422494822
賣超第10名分點前12天賣金額(千),26910,0.13397124422494822
賣超第10名分點前12天金額增減(千),26910,0.13397124422494822
買超第6名分點前3天券商代號,26899,0.13391648080293134
買超第6名分點前3天張增減,26899,0.13391648080293134
買超第6名分點前3天買均值(千),26899,0.13391648080293134
買超第6名分點前3天買均價,26899,0.13391648080293134
買超第6名分點前3天買均張,26899,0.13391648080293134
買超第6名分點前3天買張,26899,0.13391648080293134
買超第6名分點前3天買金額(千),26899,0.13391648080293134
買超第6名分點前3天賣均值(千),26899,0.13391648080293134
買超第6名分點前3天賣均價,26899,0.13391648080293134
買超第6名分點前3天賣均張,26899,0.13391648080293134
買超第6名分點前3天賣張,26899,0.13391648080293134
買超第6名分點前3天賣金額(千),26899,0.13391648080293134
買超第6名分點前3天金額增減(千),26899,0.13391648080293134
賣超第6名分點前3天券商代號,26899,0.13391648080293134
賣超第6名分點前3天張增減,26899,0.13391648080293134
賣超第6名分點前3天買均值(千),26899,0.13391648080293134
賣超第6名分點前3天買均價,26899,0.13391648080293134
賣超第6名分點前3天買均張,26899,0.13391648080293134
賣超第6名分點前3天買張,26899,0.13391648080293134
賣超第6名分點前3天買金額(千),26899,0.13391648080293134
賣超第6名分點前3天賣均值(千),26899,0.13391648080293134
賣超第6名分點前3天賣均價,26899,0.13391648080293134
賣超第6名分點前3天賣均張,26899,0.13391648080293134
賣超第6名分點前3天賣張,26899,0.13391648080293134
賣超第6名分點前3天賣金額(千),26899,0.13391648080293134
賣超第6名分點前3天金額增減(千),26899,0.13391648080293134
買超第7名分點前2天券商代號,26868,0.13376214752270194
買超第7名分點前2天張增減,26868,0.13376214752270194
買超第7名分點前2天買均值(千),26868,0.13376214752270194
買超第7名分點前2天買均價,26868,0.13376214752270194
買超第7名分點前2天買均張,26868,0.13376214752270194
買超第7名分點前2天買張,26868,0.13376214752270194
買超第7名分點前2天買金額(千),26868,0.13376214752270194
買超第7名分點前2天賣均值(千),26868,0.13376214752270194
買超第7名分點前2天賣均價,26868,0.13376214752270194
買超第7名分點前2天賣均張,26868,0.13376214752270194
買超第7名分點前2天賣張,26868,0.13376214752270194
買超第7名分點前2天賣金額(千),26868,0.13376214752270194
買超第7名分點前2天金額增減(千),26868,0.13376214752270194
賣超第7名分點前2天券商代號,26868,0.13376214752270194
賣超第7名分點前2天張增減,26868,0.13376214752270194
賣超第7名分點前2天買均值(千),26868,0.13376214752270194
賣超第7名分點前2天買均價,26868,0.13376214752270194
賣超第7名分點前2天買均張,26868,0.13376214752270194
賣超第7名分點前2天買張,26868,0.13376214752270194
賣超第7名分點前2天買金額(千),26868,0.13376214752270194
賣超第7名分點前2天賣均值(千),26868,0.13376214752270194
賣超第7名分點前2天賣均價,26868,0.13376214752270194
賣超第7名分點前2天賣均張,26868,0.13376214752270194
賣超第7名分點前2天賣張,26868,0.13376214752270194
賣超第7名分點前2天賣金額(千),26868,0.13376214752270194
賣超第7名分點前2天金額增減(千),26868,0.13376214752270194
買超第8名分點前15天券商代號,26849,0.13366755615740003
買超第8名分點前15天張增減,26849,0.13366755615740003
買超第8名分點前15天買均值(千),26849,0.13366755615740003
買超第8名分點前15天買均價,26849,0.13366755615740003
買超第8名分點前15天買均張,26849,0.13366755615740003
買超第8名分點前15天買張,26849,0.13366755615740003
買超第8名分點前15天買金額(千),26849,0.13366755615740003
買超第8名分點前15天賣均值(千),26849,0.13366755615740003
買超第8名分點前15天賣均價,26849,0.13366755615740003
買超第8名分點前15天賣均張,26849,0.13366755615740003
買超第8名分點前15天賣張,26849,0.13366755615740003
買超第8名分點前15天賣金額(千),26849,0.13366755615740003
買超第8名分點前15天金額增減(千),26849,0.13366755615740003
賣超第8名分點前15天券商代號,26849,0.13366755615740003
賣超第8名分點前15天張增減,26849,0.13366755615740003
賣超第8名分點前15天買均值(千),26849,0.13366755615740003
賣超第8名分點前15天買均價,26849,0.13366755615740003
賣超第8名分點前15天買均張,26849,0.13366755615740003
賣超第8名分點前15天買張,26849,0.13366755615740003
賣超第8名分點前15天買金額(千),26849,0.13366755615740003
賣超第8名分點前15天賣均值(千),26849,0.13366755615740003
賣超第8名分點前15天賣均價,26849,0.13366755615740003
賣超第8名分點前15天賣均張,26849,0.13366755615740003
賣超第8名分點前15天賣張,26849,0.13366755615740003
賣超第8名分點前15天賣金額(千),26849,0.13366755615740003
賣超第8名分點前15天金額增減(千),26849,0.13366755615740003
買超第5名分點前9天券商代號,26845,0.13364764218575753
買超第5名分點前9天張增減,26845,0.13364764218575753
買超第5名分點前9天買均值(千),26845,0.13364764218575753
買超第5名分點前9天買均價,26845,0.13364764218575753
買超第5名分點前9天買均張,26845,0.13364764218575753
買超第5名分點前9天買張,26845,0.13364764218575753
買超第5名分點前9天買金額(千),26845,0.13364764218575753
買超第5名分點前9天賣均值(千),26845,0.13364764218575753
買超第5名分點前9天賣均價,26845,0.13364764218575753
買超第5名分點前9天賣均張,26845,0.13364764218575753
買超第5名分點前9天賣張,26845,0.13364764218575753
買超第5名分點前9天賣金額(千),26845,0.13364764218575753
買超第5名分點前9天金額增減(千),26845,0.13364764218575753
賣超第5名分點前9天券商代號,26845,0.13364764218575753
賣超第5名分點前9天張增減,26845,0.13364764218575753
賣超第5名分點前9天買均值(千),26845,0.13364764218575753
賣超第5名分點前9天買均價,26845,0.13364764218575753
賣超第5名分點前9天買均張,26845,0.13364764218575753
賣超第5名分點前9天買張,26845,0.13364764218575753
賣超第5名分點前9天買金額(千),26845,0.13364764218575753
賣超第5名分點前9天賣均值(千),26845,0.13364764218575753
賣超第5名分點前9天賣均價,26845,0.13364764218575753
賣超第5名分點前9天賣均張,26845,0.13364764218575753
賣超第5名分點前9天賣張,26845,0.13364764218575753
賣超第5名分點前9天賣金額(千),26845,0.13364764218575753
賣超第5名分點前9天金額增減(千),26845,0.13364764218575753
買超第8名分點前10天券商代號,26832,0.1335829217779194
買超第8名分點前10天張增減,26832,0.1335829217779194
買超第8名分點前10天買均值(千),26832,0.1335829217779194
買超第8名分點前10天買均價,26832,0.1335829217779194
買超第8名分點前10天買均張,26832,0.1335829217779194
買超第8名分點前10天買張,26832,0.1335829217779194
買超第8名分點前10天買金額(千),26832,0.1335829217779194
買超第8名分點前10天賣均值(千),26832,0.1335829217779194
買超第8名分點前10天賣均價,26832,0.1335829217779194
買超第8名分點前10天賣均張,26832,0.1335829217779194
買超第8名分點前10天賣張,26832,0.1335829217779194
買超第8名分點前10天賣金額(千),26832,0.1335829217779194
買超第8名分點前10天金額增減(千),26832,0.1335829217779194
賣超第8名分點前10天券商代號,26832,0.1335829217779194
賣超第8名分點前10天張增減,26832,0.1335829217779194
賣超第8名分點前10天買均值(千),26832,0.1335829217779194
賣超第8名分點前10天買均價,26832,0.1335829217779194
賣超第8名分點前10天買均張,26832,0.1335829217779194
賣超第8名分點前10天買張,26832,0.1335829217779194
賣超第8名分點前10天買金額(千),26832,0.1335829217779194
賣超第8名分點前10天賣均值(千),26832,0.1335829217779194
賣超第8名分點前10天賣均價,26832,0.1335829217779194
賣超第8名分點前10天賣均張,26832,0.1335829217779194
賣超第8名分點前10天賣張,26832,0.1335829217779194
賣超第8名分點前10天賣金額(千),26832,0.1335829217779194
賣超第8名分點前10天金額增減(千),26832,0.1335829217779194
買超第8名分點前5天券商代號,26778,0.13331408316074558
買超第8名分點前5天張增減,26778,0.13331408316074558
買超第8名分點前5天買均值(千),26778,0.13331408316074558
買超第8名分點前5天買均價,26778,0.13331408316074558
買超第8名分點前5天買均張,26778,0.13331408316074558
買超第8名分點前5天買張,26778,0.13331408316074558
買超第8名分點前5天買金額(千),26778,0.13331408316074558
買超第8名分點前5天賣均值(千),26778,0.13331408316074558
買超第8名分點前5天賣均價,26778,0.13331408316074558
買超第8名分點前5天賣均張,26778,0.13331408316074558
買超第8名分點前5天賣張,26778,0.13331408316074558
買超第8名分點前5天賣金額(千),26778,0.13331408316074558
買超第8名分點前5天金額增減(千),26778,0.13331408316074558
賣超第8名分點前5天券商代號,26778,0.13331408316074558
賣超第8名分點前5天張增減,26778,0.13331408316074558
賣超第8名分點前5天買均值(千),26778,0.13331408316074558
賣超第8名分點前5天買均價,26778,0.13331408316074558
賣超第8名分點前5天買均張,26778,0.13331408316074558
賣超第8名分點前5天買張,26778,0.13331408316074558
賣超第8名分點前5天買金額(千),26778,0.13331408316074558
賣超第8名分點前5天賣均值(千),26778,0.13331408316074558
賣超第8名分點前5天賣均價,26778,0.13331408316074558
賣超第8名分點前5天賣均張,26778,0.13331408316074558
賣超第8名分點前5天賣張,26778,0.13331408316074558
賣超第8名分點前5天賣金額(千),26778,0.13331408316074558
賣超第8名分點前5天金額增減(千),26778,0.13331408316074558
買超第10名分點前13天券商代號,26766,0.13325434124581806
買超第10名分點前13天張增減,26766,0.13325434124581806
買超第10名分點前13天買均值(千),26766,0.13325434124581806
買超第10名分點前13天買均價,26766,0.13325434124581806
買超第10名分點前13天買均張,26766,0.13325434124581806
買超第10名分點前13天買張,26766,0.13325434124581806
買超第10名分點前13天買金額(千),26766,0.13325434124581806
買超第10名分點前13天賣均值(千),26766,0.13325434124581806
買超第10名分點前13天賣均價,26766,0.13325434124581806
買超第10名分點前13天賣均張,26766,0.13325434124581806
買超第10名分點前13天賣張,26766,0.13325434124581806
買超第10名分點前13天賣金額(千),26766,0.13325434124581806
買超第10名分點前13天金額增減(千),26766,0.13325434124581806
買超第10名分點前18天券商代號,26766,0.13325434124581806
買超第10名分點前18天張增減,26766,0.13325434124581806
買超第10名分點前18天買均值(千),26766,0.13325434124581806
買超第10名分點前18天買均價,26766,0.13325434124581806
買超第10名分點前18天買均張,26766,0.13325434124581806
買超第10名分點前18天買張,26766,0.13325434124581806
買超第10名分點前18天買金額(千),26766,0.13325434124581806
買超第10名分點前18天賣均值(千),26766,0.13325434124581806
買超第10名分點前18天賣均價,26766,0.13325434124581806
買超第10名分點前18天賣均張,26766,0.13325434124581806
買超第10名分點前18天賣張,26766,0.13325434124581806
買超第10名分點前18天賣金額(千),26766,0.13325434124581806
買超第10名分點前18天金額增減(千),26766,0.13325434124581806
賣超第10名分點前13天券商代號,26766,0.13325434124581806
賣超第10名分點前13天張增減,26766,0.13325434124581806
賣超第10名分點前13天買均值(千),26766,0.13325434124581806
賣超第10名分點前13天買均價,26766,0.13325434124581806
賣超第10名分點前13天買均張,26766,0.13325434124581806
賣超第10名分點前13天買張,26766,0.13325434124581806
賣超第10名分點前13天買金額(千),26766,0.13325434124581806
賣超第10名分點前13天賣均值(千),26766,0.13325434124581806
賣超第10名分點前13天賣均價,26766,0.13325434124581806
賣超第10名分點前13天賣均張,26766,0.13325434124581806
賣超第10名分點前13天賣張,26766,0.13325434124581806
賣超第10名分點前13天賣金額(千),26766,0.13325434124581806
賣超第10名分點前13天金額增減(千),26766,0.13325434124581806
賣超第10名分點前18天券商代號,26766,0.13325434124581806
賣超第10名分點前18天張增減,26766,0.13325434124581806
賣超第10名分點前18天買均值(千),26766,0.13325434124581806
賣超第10名分點前18天買均價,26766,0.13325434124581806
賣超第10名分點前18天買均張,26766,0.13325434124581806
賣超第10名分點前18天買張,26766,0.13325434124581806
賣超第10名分點前18天買金額(千),26766,0.13325434124581806
賣超第10名分點前18天賣均值(千),26766,0.13325434124581806
賣超第10名分點前18天賣均價,26766,0.13325434124581806
賣超第10名分點前18天賣均張,26766,0.13325434124581806
賣超第10名分點前18天賣張,26766,0.13325434124581806
賣超第10名分點前18天賣金額(千),26766,0.13325434124581806
賣超第10名分點前18天金額增減(千),26766,0.13325434124581806
買超第6名分點券商代號,26715,0.13300043810737613
買超第6名分點張增減,26715,0.13300043810737613
買超第6名分點買均值(千),26715,0.13300043810737613
買超第6名分點買均價,26715,0.13300043810737613
買超第6名分點買均張,26715,0.13300043810737613
買超第6名分點買張,26715,0.13300043810737613
買超第6名分點買金額(千),26715,0.13300043810737613
買超第6名分點賣均值(千),26715,0.13300043810737613
買超第6名分點賣均價,26715,0.13300043810737613
買超第6名分點賣均張,26715,0.13300043810737613
買超第6名分點賣張,26715,0.13300043810737613
買超第6名分點賣金額(千),26715,0.13300043810737613
買超第6名分點金額增減(千),26715,0.13300043810737613
賣超第6名分點券商代號,26715,0.13300043810737613
賣超第6名分點張增減,26715,0.13300043810737613
賣超第6名分點買均值(千),26715,0.13300043810737613
賣超第6名分點買均價,26715,0.13300043810737613
賣超第6名分點買均張,26715,0.13300043810737613
賣超第6名分點買張,26715,0.13300043810737613
賣超第6名分點買金額(千),26715,0.13300043810737613
賣超第6名分點賣均值(千),26715,0.13300043810737613
賣超第6名分點賣均價,26715,0.13300043810737613
賣超第6名分點賣均張,26715,0.13300043810737613
賣超第6名分點賣張,26715,0.13300043810737613
賣超第6名分點賣金額(千),26715,0.13300043810737613
賣超第6名分點金額增減(千),26715,0.13300043810737613
買超第8名分點前6天券商代號,26679,0.1328212123625936
買超第8名分點前6天張增減,26679,0.1328212123625936
買超第8名分點前6天買均值(千),26679,0.1328212123625936
買超第8名分點前6天買均價,26679,0.1328212123625936
買超第8名分點前6天買均張,26679,0.1328212123625936
買超第8名分點前6天買張,26679,0.1328212123625936
買超第8名分點前6天買金額(千),26679,0.1328212123625936
買超第8名分點前6天賣均值(千),26679,0.1328212123625936
買超第8名分點前6天賣均價,26679,0.1328212123625936
買超第8名分點前6天賣均張,26679,0.1328212123625936
買超第8名分點前6天賣張,26679,0.1328212123625936
買超第8名分點前6天賣金額(千),26679,0.1328212123625936
買超第8名分點前6天金額增減(千),26679,0.1328212123625936
賣超第8名分點前6天券商代號,26679,0.1328212123625936
賣超第8名分點前6天張增減,26679,0.1328212123625936
賣超第8名分點前6天買均值(千),26679,0.1328212123625936
賣超第8名分點前6天買均價,26679,0.1328212123625936
賣超第8名分點前6天買均張,26679,0.1328212123625936
賣超第8名分點前6天買張,26679,0.1328212123625936
賣超第8名分點前6天買金額(千),26679,0.1328212123625936
賣超第8名分點前6天賣均值(千),26679,0.1328212123625936
賣超第8名分點前6天賣均價,26679,0.1328212123625936
賣超第8名分點前6天賣均張,26679,0.1328212123625936
賣超第8名分點前6天賣張,26679,0.1328212123625936
賣超第8名分點前6天賣金額(千),26679,0.1328212123625936
賣超第8名分點前6天金額增減(千),26679,0.1328212123625936
買超第9名分點前16天券商代號,26487,0.1318653417237534
買超第9名分點前16天張增減,26487,0.1318653417237534
買超第9名分點前16天買均值(千),26487,0.1318653417237534
買超第9名分點前16天買均價,26487,0.1318653417237534
買超第9名分點前16天買均張,26487,0.1318653417237534
買超第9名分點前16天買張,26487,0.1318653417237534
買超第9名分點前16天買金額(千),26487,0.1318653417237534
買超第9名分點前16天賣均值(千),26487,0.1318653417237534
買超第9名分點前16天賣均價,26487,0.1318653417237534
買超第9名分點前16天賣均張,26487,0.1318653417237534
買超第9名分點前16天賣張,26487,0.1318653417237534
買超第9名分點前16天賣金額(千),26487,0.1318653417237534
買超第9名分點前16天金額增減(千),26487,0.1318653417237534
賣超第9名分點前16天券商代號,26487,0.1318653417237534
賣超第9名分點前16天張增減,26487,0.1318653417237534
賣超第9名分點前16天買均值(千),26487,0.1318653417237534
賣超第9名分點前16天買均價,26487,0.1318653417237534
賣超第9名分點前16天買均張,26487,0.1318653417237534
賣超第9名分點前16天買張,26487,0.1318653417237534
賣超第9名分點前16天買金額(千),26487,0.1318653417237534
賣超第9名分點前16天賣均值(千),26487,0.1318653417237534
賣超第9名分點前16天賣均價,26487,0.1318653417237534
賣超第9名分點前16天賣均張,26487,0.1318653417237534
賣超第9名分點前16天賣張,26487,0.1318653417237534
賣超第9名分點前16天賣金額(千),26487,0.1318653417237534
賣超第9名分點前16天金額增減(千),26487,0.1318653417237534
買超第6名分點前1天券商代號,26441,0.13163633104986458
買超第6名分點前1天張增減,26441,0.13163633104986458
買超第6名分點前1天買均值(千),26441,0.13163633104986458
買超第6名分點前1天買均價,26441,0.13163633104986458
買超第6名分點前1天買均張,26441,0.13163633104986458
買超第6名分點前1天買張,26441,0.13163633104986458
買超第6名分點前1天買金額(千),26441,0.13163633104986458
買超第6名分點前1天賣均值(千),26441,0.13163633104986458
買超第6名分點前1天賣均價,26441,0.13163633104986458
買超第6名分點前1天賣均張,26441,0.13163633104986458
買超第6名分點前1天賣張,26441,0.13163633104986458
買超第6名分點前1天賣金額(千),26441,0.13163633104986458
買超第6名分點前1天金額增減(千),26441,0.13163633104986458
賣超第6名分點前1天券商代號,26441,0.13163633104986458
賣超第6名分點前1天張增減,26441,0.13163633104986458
賣超第6名分點前1天買均值(千),26441,0.13163633104986458
賣超第6名分點前1天買均價,26441,0.13163633104986458
賣超第6名分點前1天買均張,26441,0.13163633104986458
賣超第6名分點前1天買張,26441,0.13163633104986458
賣超第6名分點前1天買金額(千),26441,0.13163633104986458
賣超第6名分點前1天賣均值(千),26441,0.13163633104986458
賣超第6名分點前1天賣均價,26441,0.13163633104986458
賣超第6名分點前1天賣均張,26441,0.13163633104986458
賣超第6名分點前1天賣張,26441,0.13163633104986458
賣超第6名分點前1天賣金額(千),26441,0.13163633104986458
賣超第6名分點前1天金額增減(千),26441,0.13163633104986458
買超第9名分點前14天券商代號,25810,0.12849490202325953
買超第9名分點前14天張增減,25810,0.12849490202325953
買超第9名分點前14天買均值(千),25810,0.12849490202325953
買超第9名分點前14天買均價,25810,0.12849490202325953
買超第9名分點前14天買均張,25810,0.12849490202325953
買超第9名分點前14天買張,25810,0.12849490202325953
買超第9名分點前14天買金額(千),25810,0.12849490202325953
買超第9名分點前14天賣均值(千),25810,0.12849490202325953
買超第9名分點前14天賣均價,25810,0.12849490202325953
買超第9名分點前14天賣均張,25810,0.12849490202325953
買超第9名分點前14天賣張,25810,0.12849490202325953
買超第9名分點前14天賣金額(千),25810,0.12849490202325953
買超第9名分點前14天金額增減(千),25810,0.12849490202325953
賣超第9名分點前14天券商代號,25810,0.12849490202325953
賣超第9名分點前14天張增減,25810,0.12849490202325953
賣超第9名分點前14天買均值(千),25810,0.12849490202325953
賣超第9名分點前14天買均價,25810,0.12849490202325953
賣超第9名分點前14天買均張,25810,0.12849490202325953
賣超第9名分點前14天買張,25810,0.12849490202325953
賣超第9名分點前14天買金額(千),25810,0.12849490202325953
賣超第9名分點前14天賣均值(千),25810,0.12849490202325953
賣超第9名分點前14天賣均價,25810,0.12849490202325953
賣超第9名分點前14天賣均張,25810,0.12849490202325953
賣超第9名分點前14天賣張,25810,0.12849490202325953
賣超第9名分點前14天賣金額(千),25810,0.12849490202325953
